pet_id,pet_name,animal,breed,birthyear,reserved,shelter,arrival_date,depart_date,image,adopt_id,createdAt,reservedAt
584,Ida,lapin,abyssin,2013,false,mérignac,10/10/2018,,http://dummyimage.com/228x100.png/5fa2dd/ffffff,17,2018/11/26,2018/06/14
585,Caldwell,hamster,berger,1998,false,orthez,21/05/2006,19/01/2022,http://dummyimage.com/206x100.png/cc0000/ffffff,0,2023/01/12,2020/04/24
586,Pier,chat,bichon,2012,true,toulouse,21/12/2005,,http://dummyimage.com/117x100.png/ff4444/ffffff,6,2020/03/10,2018/07/29
587,Edik,chat,abyssin,1990,true,lyon,03/06/2007,,http://dummyimage.com/153x100.png/ff4444/ffffff,17,2021/07/23,2021/11/05
588,Pryce,chat,,1989,true,paris,21/04/2001,,,14,,
589,Chrissie,chat,,2005,false,nantes,29/12/2005,26/11/2018,,8,,
590,West,chien,berger australien,2012,false,paris,03/05/2018,,http://dummyimage.com/178x100.png/5fa2dd/ffffff,13,2022/06/25,2021/02/25
591,Conn,chat,sphynx,2011,true,orthez,24/10/2018,31/12/2021,http://dummyimage.com/246x100.png/cc0000/ffffff,18,2021/02/10,2022/05/20
592,Katya,hamster,abyssin,2009,false,lyon,12/09/2020,25/06/2020,http://dummyimage.com/201x100.png/cc0000/ffffff,3,2022/11/20,2020/12/28
593,Erskine,lapin,américain,1987,false,mérignac,19/03/2014,,http://dummyimage.com/192x100.png/cc0000/ffffff,14,2019/11/27,2022/10/02
594,Radcliffe,chat,bichon,2006,true,paris,09/01/2006,,http://dummyimage.com/116x100.png/cc0000/ffffff,9,2022/11/21,2021/05/01
595,Marieann,chat,,2010,false,lyon,20/12/2013,,,10,,
596,Liliane,autre,américain,2008,false,bordeaux,18/10/2007,15/02/2021,http://dummyimage.com/238x100.png/dddddd/000000,6,2022/09/26,2022/08/29
597,Camey,chat,bichon,2000,false,paris,27/04/2016,01/02/2020,http://dummyimage.com/237x100.png/cc0000/ffffff,13,2019/04/16,2019/10/13
598,Latia,chat,berger,2003,true,pau,19/08/2013,,http://dummyimage.com/241x100.png/dddddd/000000,0,2020/03/27,2018/10/20
599,Mylo,lapin,abyssin,2001,false,bordeaux,26/03/2015,,http://dummyimage.com/136x100.png/5fa2dd/ffffff,18,2021/01/19,2018/12/13
600,Tad,chat,,2003,false,toulouse,04/02/2007,11/09/2022,,7,,
601,Gunar,chien,sphynx,2012,true,paris,27/08/2001,11/12/2018,http://dummyimage.com/165x100.png/dddddd/000000,20,2018/11/13,2019/06/06
602,Lammond,cheval,sphynx,1996,true,paris,08/12/1999,20/02/2022,http://dummyimage.com/116x100.png/5fa2dd/ffffff,3,2020/07/05,2018/08/06
603,Cullie,chat,siamois,1996,false,bordeaux,24/10/2002,17/02/2021,http://dummyimage.com/151x100.png/dddddd/000000,1,2021/07/11,2022/05/09
604,Magdalene,chien,labrador,2005,true,paris,15/03/1998,20/03/2018,http://dummyimage.com/171x100.png/dddddd/000000,12,2018/03/01,2021/10/18
605,Gris,chien,,1995,true,nantes,04/04/2000,07/05/2021,,0,,
606,Rozanne,chat,bichon,2010,true,toulouse,13/11/2016,,http://dummyimage.com/159x100.png/ff4444/ffffff,3,2021/01/03,2018/06/30
607,Adelheid,chat,berger australien,1996,true,orthez,26/04/2007,,http://dummyimage.com/207x100.png/ff4444/ffffff,10,2022/07/15,2022/05/24
608,Winn,autre,américain,2009,true,pau,23/05/2005,,http://dummyimage.com/177x100.png/cc0000/ffffff,3,2021/09/12,2018/09/02
609,Jeanie,chat,européen,1986,true,bordeaux,04/11/2004,,http://dummyimage.com/122x100.png/dddddd/000000,17,2018/10/24,2020/11/30
610,Mareah,chat,,2007,true,nantes,23/07/2013,,,5,,
611,Anton,chat,autre,2006,true,paris,28/04/2017,,http://dummyimage.com/131x100.png/cc0000/ffffff,14,2020/10/19,2018/03/25
612,Margareta,chat,,2007,true,lyon,03/01/1999,,,2,,
613,Della,chien,américain,2003,false,toulouse,03/10/2018,,http://dummyimage.com/129x100.png/5fa2dd/ffffff,17,2022/02/01,2019/10/16
614,Dix,chat,européen,2005,true,nantes,14/09/2012,,http://dummyimage.com/175x100.png/dddddd/000000,16,2022/11/28,2018/04/19
615,Dunn,chien,abyssin,2012,true,paris,08/10/2004,,http://dummyimage.com/219x100.png/ff4444/ffffff,6,2021/11/05,2021/11/10
616,Valerye,chien,siamois,1988,true,toulouse,06/03/2010,,http://dummyimage.com/104x100.png/dddddd/000000,18,2020/11/01,2021/10/31
617,Norton,chien,labrador,1991,false,paris,05/08/2018,01/04/2022,http://dummyimage.com/248x100.png/dddddd/000000,15,2022/11/04,2021/01/07
618,Hannis,chat,berger,2006,true,pau,14/03/2005,,http://dummyimage.com/203x100.png/ff4444/ffffff,15,2022/10/10,2018/03/27
619,Wilmer,hamster,labrador,2003,false,mérignac,14/08/2014,,http://dummyimage.com/129x100.png/ff4444/ffffff,18,2022/01/14,2023/01/25
620,Ninnetta,chien,abyssin,1995,true,toulouse,04/10/2008,18/11/2022,http://dummyimage.com/193x100.png/cc0000/ffffff,12,2020/08/23,2022/01/31
621,Dev,cheval,,2005,false,pau,03/05/2006,05/08/2019,,12,,
622,Fernande,hamster,abyssin,1983,false,pau,17/07/2010,,http://dummyimage.com/167x100.png/ff4444/ffffff,2,2019/08/21,2019/06/20
623,Clemente,chat,berger australien,2001,true,nantes,11/03/2021,08/09/2020,http://dummyimage.com/223x100.png/cc0000/ffffff,12,2021/09/11,2022/08/10
624,Sidonia,cheval,américain,2009,false,paris,22/02/2019,05/12/2018,http://dummyimage.com/182x100.png/cc0000/ffffff,17,2022/04/27,2021/03/18
625,Loraine,chat,siamois,1993,false,pau,04/11/2010,07/08/2020,http://dummyimage.com/201x100.png/dddddd/000000,13,2020/08/08,2022/03/01
626,Kara-lynn,lapin,américain,2010,false,lyon,24/06/2003,,http://dummyimage.com/145x100.png/5fa2dd/ffffff,7,2018/03/12,2021/11/12
627,Niko,oiseau,berger australien,2009,false,lyon,21/09/2005,,http://dummyimage.com/233x100.png/cc0000/ffffff,20,2021/04/04,2019/08/15
628,Zebulon,chat,siamois,2004,false,bordeaux,05/02/2019,16/05/2020,http://dummyimage.com/202x100.png/5fa2dd/ffffff,11,2021/12/16,2022/11/07
629,Imelda,hamster,abyssin,2005,true,pau,10/08/2018,,http://dummyimage.com/244x100.png/ff4444/ffffff,3,2022/10/07,2018/04/22
630,Jude,lapin,européen,1997,false,nantes,04/04/2016,,http://dummyimage.com/178x100.png/5fa2dd/ffffff,4,2020/03/25,2021/02/05
631,Curcio,autre,bichon,2005,false,nantes,13/09/2006,,http://dummyimage.com/217x100.png/dddddd/000000,4,2021/12/12,2022/11/17
632,Stefanie,chien,berger,1993,true,toulouse,10/09/2016,,http://dummyimage.com/197x100.png/cc0000/ffffff,14,2018/09/11,2021/04/10
633,Marin,chien,bichon,1968,true,bordeaux,09/06/2021,11/05/2021,http://dummyimage.com/196x100.png/cc0000/ffffff,13,2021/03/06,2021/08/09
634,Bryna,tortue,européen,1996,false,nantes,23/11/2013,22/11/2019,http://dummyimage.com/230x100.png/cc0000/ffffff,18,2022/12/29,2018/07/28
635,Dinny,chien,labrador,2001,true,bordeaux,30/09/2021,20/04/2022,http://dummyimage.com/212x100.png/dddddd/000000,4,2020/10/12,2018/09/21
636,Hettie,chien,européen,1995,true,pau,31/01/1999,18/02/2019,http://dummyimage.com/166x100.png/cc0000/ffffff,3,2020/07/17,2022/02/13
637,Berget,chien,labrador,1996,false,toulouse,30/03/2000,,http://dummyimage.com/220x100.png/ff4444/ffffff,8,2019/05/09,2021/03/04
638,Bordie,chat,bichon,2001,true,pau,28/01/2001,19/06/2021,http://dummyimage.com/210x100.png/ff4444/ffffff,11,2020/06/22,2022/12/05
639,Sergio,chien,berger,1986,true,pau,20/06/2013,01/10/2022,http://dummyimage.com/219x100.png/dddddd/000000,17,2023/01/17,2020/01/19
640,Kinsley,chat,abyssin,2004,true,lyon,30/10/2010,22/07/2021,http://dummyimage.com/132x100.png/5fa2dd/ffffff,4,2020/10/16,2018/10/04
641,April,chien,abyssin,2011,false,toulouse,14/10/1998,,http://dummyimage.com/190x100.png/cc0000/ffffff,8,2020/01/16,2022/03/28
642,Cathie,chien,berger,2010,true,paris,28/07/2000,,http://dummyimage.com/135x100.png/5fa2dd/ffffff,16,2018/09/21,2019/12/19
643,Kaylyn,chien,américain,2000,true,paris,08/07/2002,,http://dummyimage.com/234x100.png/5fa2dd/ffffff,3,2019/09/24,2021/05/18
644,Joleen,lapin,,2011,false,bordeaux,27/02/2006,,,12,,
645,Scot,chien,berger australien,1995,false,nantes,20/06/2002,,http://dummyimage.com/227x100.png/ff4444/ffffff,15,2018/05/08,2018/10/13
646,Brade,chat,berger,2011,false,toulouse,20/07/2011,01/06/2021,http://dummyimage.com/143x100.png/dddddd/000000,11,2021/04/16,2020/10/13
647,Alli,chat,américain,2000,true,paris,17/05/2004,,http://dummyimage.com/116x100.png/5fa2dd/ffffff,5,2022/02/04,2021/07/10
648,Letti,chien,,2006,true,paris,14/12/2019,,,8,,
649,Anthiathia,cheval,abyssin,2005,false,lyon,01/05/2011,,http://dummyimage.com/101x100.png/dddddd/000000,4,2018/05/20,2018/06/30
650,Sherie,chien,labrador,2008,true,paris,10/08/2022,,http://dummyimage.com/135x100.png/ff4444/ffffff,17,2020/10/29,2019/01/22
651,Marijn,chat,européen,1994,true,mérignac,27/01/2012,,http://dummyimage.com/163x100.png/cc0000/ffffff,19,2019/09/23,2022/11/20
652,Britt,chat,sphynx,2009,false,paris,12/07/2012,,http://dummyimage.com/236x100.png/cc0000/ffffff,3,2022/07/01,2022/02/24
653,Olivie,chat,,2006,true,lyon,10/04/2002,,,17,,
654,Yale,chien,,1991,false,pau,04/01/2006,23/01/2020,,3,,
655,Minna,chien,autre,1998,true,orthez,07/12/2020,04/03/2021,http://dummyimage.com/170x100.png/dddddd/000000,19,2022/03/01,2022/11/11
656,Tate,chat,siamois,1988,false,bordeaux,25/09/2018,21/06/2020,http://dummyimage.com/235x100.png/dddddd/000000,7,2018/10/26,2020/11/09
657,Guglielma,chien,bichon,2011,false,mérignac,17/04/2006,,http://dummyimage.com/182x100.png/ff4444/ffffff,3,2022/01/16,2023/01/19
658,Robyn,lapin,abyssin,1993,true,bordeaux,25/02/2016,,http://dummyimage.com/197x100.png/dddddd/000000,4,2019/10/31,2022/05/28
659,Claudio,chien,,1988,false,mérignac,09/01/2001,,,2,,
660,Robyn,chien,autre,2009,false,lyon,23/08/2009,28/06/2019,http://dummyimage.com/105x100.png/dddddd/000000,11,2021/05/15,2018/05/24
661,Pammie,hamster,américain,2012,false,lyon,19/12/2014,,http://dummyimage.com/143x100.png/cc0000/ffffff,8,2021/06/30,2021/08/31
662,Nikki,lapin,américain,1993,true,lyon,21/03/2018,,http://dummyimage.com/229x100.png/dddddd/000000,1,2019/03/05,2021/12/13
663,Kaleb,chien,,1997,true,mérignac,24/01/2001,25/11/2021,,5,,
664,Vannie,chat,labrador,1998,true,orthez,06/11/2015,01/05/2021,http://dummyimage.com/196x100.png/ff4444/ffffff,19,2018/08/10,2018/02/11
665,Meggy,chat,sphynx,1969,false,mérignac,21/07/2021,,http://dummyimage.com/117x100.png/dddddd/000000,17,2021/03/05,2022/03/15
666,Marlin,chat,berger,2004,true,lyon,27/04/2004,,http://dummyimage.com/203x100.png/ff4444/ffffff,10,2019/01/02,2020/05/09
667,Lorettalorna,tortue,siamois,2006,true,pau,27/03/2011,,http://dummyimage.com/244x100.png/ff4444/ffffff,20,2021/02/11,2022/09/20
668,Christel,hamster,autre,1993,false,bordeaux,04/11/2014,,http://dummyimage.com/237x100.png/cc0000/ffffff,16,2022/06/26,2021/08/29
669,Missie,chat,abyssin,2007,false,nantes,23/05/2018,,http://dummyimage.com/170x100.png/5fa2dd/ffffff,12,2021/11/29,2021/07/13
670,Stan,chat,labrador,2005,false,paris,01/11/2003,,http://dummyimage.com/192x100.png/5fa2dd/ffffff,14,2021/09/12,2021/02/12
671,Ingrid,chat,berger,2010,true,toulouse,25/02/2019,,http://dummyimage.com/200x100.png/ff4444/ffffff,19,2022/08/28,2022/03/24
672,Belvia,chat,berger australien,2004,true,mérignac,04/02/2001,29/07/2022,http://dummyimage.com/173x100.png/cc0000/ffffff,7,2018/07/24,2022/05/15
673,Isac,chien,berger australien,2010,false,pau,19/03/2003,,http://dummyimage.com/166x100.png/5fa2dd/ffffff,9,2020/11/20,2019/03/02
674,Cornall,oiseau,berger,1999,false,bordeaux,14/06/2006,,http://dummyimage.com/249x100.png/dddddd/000000,15,2019/02/05,2022/04/17
675,Dominga,chat,européen,2008,true,lyon,11/05/2020,,http://dummyimage.com/236x100.png/cc0000/ffffff,7,2022/11/06,2018/07/19
676,Lacie,chat,berger,2010,false,bordeaux,05/02/2018,04/09/2019,http://dummyimage.com/114x100.png/ff4444/ffffff,11,2018/10/26,2020/03/04
677,Saree,chat,,1992,true,pau,15/03/2007,07/10/2020,,11,,
678,Gaven,oiseau,autre,1992,true,mérignac,24/12/2022,,http://dummyimage.com/172x100.png/5fa2dd/ffffff,19,2020/12/13,2020/11/27
679,Jannelle,chat,américain,1997,false,paris,08/10/1998,,http://dummyimage.com/133x100.png/dddddd/000000,1,2018/12/30,2022/06/20
680,Jacynth,chat,américain,1993,true,lyon,25/02/2005,,http://dummyimage.com/210x100.png/ff4444/ffffff,15,2022/07/11,2021/04/13
681,Elsy,chien,européen,1987,true,lyon,29/08/2008,,http://dummyimage.com/193x100.png/ff4444/ffffff,3,2018/10/03,2022/12/15
682,Rebecka,chat,bichon,1997,true,pau,20/10/2005,08/03/2021,http://dummyimage.com/115x100.png/dddddd/000000,15,2020/02/25,2019/02/01
683,Sydney,chien,,1996,false,nantes,08/12/2014,28/07/2018,,18,,
684,Antonina,chat,labrador,2004,false,mérignac,08/07/2013,,http://dummyimage.com/150x100.png/dddddd/000000,17,2018/05/12,2022/07/04
685,Freddie,chat,labrador,2000,true,pau,21/07/2005,,http://dummyimage.com/144x100.png/dddddd/000000,10,2018/06/22,2021/05/12
686,Archie,chat,bichon,2005,true,toulouse,19/03/2009,17/09/2018,http://dummyimage.com/162x100.png/ff4444/ffffff,7,2022/03/06,2019/07/28
687,Tonia,oiseau,berger,2006,true,nantes,16/03/2009,,http://dummyimage.com/186x100.png/cc0000/ffffff,9,2018/05/03,2021/11/17
688,Wallache,chat,bichon,2011,true,bordeaux,10/07/2004,31/05/2018,http://dummyimage.com/234x100.png/cc0000/ffffff,3,2022/06/07,2019/07/26
689,Nedi,lapin,,2011,true,mérignac,02/11/1999,,,12,,
690,Michaela,chien,autre,2000,false,orthez,08/10/2016,,http://dummyimage.com/159x100.png/5fa2dd/ffffff,15,2019/10/22,2022/12/23
691,Tobie,chien,bichon,2011,true,lyon,12/08/2008,25/11/2022,http://dummyimage.com/140x100.png/ff4444/ffffff,14,2019/04/23,2018/02/19
692,Jesse,chien,berger australien,2002,false,orthez,01/07/2004,,http://dummyimage.com/184x100.png/ff4444/ffffff,14,2019/03/21,2018/05/22
693,Neilla,tortue,sphynx,1992,true,bordeaux,14/04/2012,,http://dummyimage.com/239x100.png/5fa2dd/ffffff,0,2019/02/15,2019/01/16
694,Appolonia,chat,sphynx,1989,false,nantes,18/04/2016,,http://dummyimage.com/117x100.png/5fa2dd/ffffff,11,2022/03/08,2020/02/19
695,Jillana,chien,berger australien,1996,false,mérignac,01/06/2017,,http://dummyimage.com/225x100.png/ff4444/ffffff,13,2022/03/26,2019/09/27
696,Madelina,hamster,labrador,2003,true,toulouse,25/10/2008,,http://dummyimage.com/169x100.png/5fa2dd/ffffff,11,2023/01/18,2019/03/23
697,Leonardo,chat,labrador,1986,false,bordeaux,28/08/2009,23/07/2022,http://dummyimage.com/182x100.png/cc0000/ffffff,18,2021/06/29,2019/01/19
698,Catherina,chien,berger,2001,true,paris,04/01/2022,,http://dummyimage.com/161x100.png/ff4444/ffffff,11,2020/03/19,2021/05/14
699,Sib,chat,américain,2010,true,paris,16/01/2018,22/11/2019,http://dummyimage.com/134x100.png/ff4444/ffffff,19,2020/03/29,2021/12/04
700,Ezekiel,chat,berger australien,1994,true,orthez,06/09/2011,,http://dummyimage.com/100x100.png/5fa2dd/ffffff,15,2019/09/05,2020/02/02
701,Zelig,chien,européen,2009,false,lyon,06/10/2000,,http://dummyimage.com/149x100.png/ff4444/ffffff,14,2020/10/16,2021/03/17
702,Isidora,chien,,2009,true,pau,25/08/2000,18/10/2021,,10,,
703,Winnifred,chien,américain,2003,false,toulouse,04/10/1999,,http://dummyimage.com/248x100.png/cc0000/ffffff,16,2020/08/24,2022/12/13
704,Wilburt,oiseau,labrador,2005,true,nantes,09/07/2021,22/07/2019,http://dummyimage.com/131x100.png/5fa2dd/ffffff,1,2018/05/03,2018/08/02
705,Josey,chien,bichon,2000,false,nantes,30/04/2011,04/12/2018,http://dummyimage.com/203x100.png/dddddd/000000,12,2022/04/30,2020/03/22
706,Mikkel,chat,labrador,1991,true,pau,08/07/2019,10/04/2021,http://dummyimage.com/156x100.png/cc0000/ffffff,0,2020/06/16,2022/10/23
707,Saw,tortue,européen,2010,false,toulouse,05/01/2003,,http://dummyimage.com/145x100.png/ff4444/ffffff,13,2020/08/09,2021/02/28
708,Eustace,chat,,1995,false,lyon,05/09/2003,12/05/2020,,4,,
709,Marcelo,chien,berger australien,1985,false,bordeaux,21/11/2015,,http://dummyimage.com/171x100.png/cc0000/ffffff,7,2022/09/04,2020/03/29
710,Rivi,chien,siamois,2008,true,lyon,20/01/2019,12/08/2019,http://dummyimage.com/154x100.png/cc0000/ffffff,20,2018/04/23,2020/12/05
711,Chico,cheval,berger,2008,true,paris,06/12/2006,,http://dummyimage.com/142x100.png/ff4444/ffffff,12,2022/08/02,2018/05/09
712,Ariela,chat,américain,2010,true,pau,23/03/2015,,http://dummyimage.com/247x100.png/dddddd/000000,12,2019/08/17,2021/03/04
713,Matthew,chat,sphynx,2002,false,bordeaux,29/12/2003,,http://dummyimage.com/149x100.png/cc0000/ffffff,0,2021/09/15,2020/06/28
714,Craggie,lapin,européen,2004,true,orthez,01/04/2013,,http://dummyimage.com/103x100.png/cc0000/ffffff,13,2020/04/16,2020/09/21
715,Gilbertine,chat,bichon,2005,false,nantes,21/06/2020,,http://dummyimage.com/125x100.png/ff4444/ffffff,1,2018/02/24,2019/11/28
716,Reba,autre,labrador,1995,true,orthez,04/01/2009,,http://dummyimage.com/184x100.png/cc0000/ffffff,20,2021/04/22,2019/08/02
717,Saree,chat,abyssin,1976,false,mérignac,03/08/2009,13/11/2021,http://dummyimage.com/189x100.png/5fa2dd/ffffff,11,2021/11/29,2021/05/03
718,Kiah,chat,autre,1986,false,nantes,17/02/2010,,http://dummyimage.com/128x100.png/dddddd/000000,14,2021/07/02,2021/04/21
719,Gavrielle,chien,américain,2011,false,bordeaux,11/12/2011,30/12/2022,http://dummyimage.com/115x100.png/ff4444/ffffff,14,2018/07/16,2018/09/08
720,Madelle,chat,siamois,1998,false,bordeaux,11/05/2004,,http://dummyimage.com/108x100.png/ff4444/ffffff,10,2020/07/01,2019/03/18
721,Cly,autre,labrador,2008,false,pau,22/08/2002,23/05/2020,http://dummyimage.com/183x100.png/ff4444/ffffff,13,2018/08/07,2022/06/10
722,Breena,hamster,sphynx,2007,false,mérignac,02/10/2020,27/09/2018,http://dummyimage.com/206x100.png/5fa2dd/ffffff,16,2019/09/04,2018/10/23
723,Tessi,chien,,2010,true,orthez,01/09/2008,26/05/2022,,1,,
724,Hal,chat,bichon,2010,true,orthez,30/08/2005,,http://dummyimage.com/176x100.png/5fa2dd/ffffff,9,2019/06/09,2020/02/21
725,Chrissie,chien,américain,1995,true,lyon,10/12/2014,27/02/2018,http://dummyimage.com/141x100.png/dddddd/000000,4,2020/10/14,2021/03/09
726,Dennis,chat,sphynx,2007,false,pau,12/10/2004,07/04/2020,http://dummyimage.com/120x100.png/ff4444/ffffff,1,2019/05/16,2019/05/02
727,Tremaine,chien,,2012,false,bordeaux,16/12/2003,20/08/2018,,4,,
728,Shelby,hamster,américain,2013,true,bordeaux,25/01/2009,,http://dummyimage.com/250x100.png/ff4444/ffffff,17,2021/12/11,2020/11/19
729,Shirlene,chien,berger australien,2008,false,paris,15/11/2009,02/06/2019,http://dummyimage.com/197x100.png/5fa2dd/ffffff,3,2022/07/01,2020/10/17
730,Eberhard,chien,sphynx,2008,true,pau,02/04/1999,06/05/2019,http://dummyimage.com/133x100.png/cc0000/ffffff,19,2019/03/13,2018/05/13
731,Jada,chien,labrador,2012,true,toulouse,18/01/2005,12/10/2020,http://dummyimage.com/123x100.png/5fa2dd/ffffff,17,2020/12/28,2020/10/17
732,Karisa,hamster,siamois,1998,false,paris,14/08/2017,,http://dummyimage.com/141x100.png/cc0000/ffffff,8,2021/11/26,2018/02/16
733,Eula,chien,,1999,true,toulouse,07/04/2010,,,20,,
734,Ilaire,chat,sphynx,1996,false,toulouse,11/05/2002,,http://dummyimage.com/140x100.png/ff4444/ffffff,12,2018/07/10,2021/08/02
735,Meredithe,chat,berger australien,2001,false,pau,06/12/2006,,http://dummyimage.com/130x100.png/5fa2dd/ffffff,14,2019/05/28,2018/09/06
736,Goraud,chien,européen,2012,false,nantes,24/12/2018,,http://dummyimage.com/145x100.png/cc0000/ffffff,0,2020/12/24,2022/07/25
737,Jeannine,chat,berger australien,1987,true,toulouse,20/10/2018,19/02/2020,http://dummyimage.com/119x100.png/dddddd/000000,0,2021/06/09,2019/07/24
738,Kelley,chien,berger,2009,true,paris,16/01/2001,,http://dummyimage.com/149x100.png/ff4444/ffffff,12,2018/08/08,2019/02/11
739,Willi,hamster,abyssin,1993,true,paris,17/02/2006,,http://dummyimage.com/167x100.png/dddddd/000000,11,2019/05/27,2019/09/11
740,Roz,chat,bichon,2008,false,toulouse,29/11/2001,27/12/2021,http://dummyimage.com/141x100.png/cc0000/ffffff,14,2018/09/16,2020/10/01
741,Angele,chien,abyssin,2012,true,orthez,02/03/2012,,http://dummyimage.com/163x100.png/cc0000/ffffff,5,2022/12/15,2018/02/18
742,Eudora,lapin,américain,1988,true,nantes,03/07/2011,,http://dummyimage.com/205x100.png/5fa2dd/ffffff,20,2020/08/05,2018/03/16
743,Erminia,chien,sphynx,1994,true,mérignac,28/04/2000,04/02/2018,http://dummyimage.com/207x100.png/cc0000/ffffff,11,2022/05/08,2019/09/02
744,Frieda,hamster,,1993,false,mérignac,14/01/2023,13/05/2020,,8,,
745,Rossy,chien,berger,2003,true,orthez,15/03/2017,15/10/2018,http://dummyimage.com/122x100.png/5fa2dd/ffffff,7,2021/12/16,2019/02/28
746,Shelba,chien,berger,1989,false,toulouse,02/12/2021,14/10/2018,http://dummyimage.com/159x100.png/dddddd/000000,4,2020/12/18,2018/07/02
747,Calvin,chien,abyssin,1992,false,nantes,11/04/2003,,http://dummyimage.com/164x100.png/cc0000/ffffff,8,2018/09/07,2021/11/11
748,Ruperta,chat,siamois,2010,false,orthez,18/05/2009,,http://dummyimage.com/243x100.png/ff4444/ffffff,20,2021/09/11,2022/02/08
749,Rooney,hamster,abyssin,2010,false,nantes,18/02/2017,,http://dummyimage.com/230x100.png/cc0000/ffffff,5,2019/11/17,2021/05/21
750,Leshia,chat,abyssin,2001,false,orthez,08/09/1999,,http://dummyimage.com/144x100.png/dddddd/000000,6,2019/08/10,2018/08/08
751,Norry,hamster,américain,1994,true,orthez,14/08/2013,,http://dummyimage.com/224x100.png/5fa2dd/ffffff,9,2019/12/30,2019/09/29
752,Thatch,chat,labrador,1986,true,pau,18/04/2002,,http://dummyimage.com/202x100.png/ff4444/ffffff,2,2022/08/07,2021/09/24
753,Daryl,chien,bichon,1990,false,mérignac,30/09/2018,,http://dummyimage.com/210x100.png/ff4444/ffffff,14,2022/12/25,2020/12/04
754,Kirk,lapin,,1989,true,toulouse,27/04/2012,,,15,,
755,Margi,hamster,,2005,false,orthez,10/10/2018,,,10,,
756,Janene,autre,,1995,true,nantes,11/04/2007,,,2,,
757,Malinda,hamster,abyssin,1989,false,mérignac,17/04/2017,20/12/2020,http://dummyimage.com/120x100.png/cc0000/ffffff,12,2019/04/18,2021/12/24
758,Constantino,chat,américain,1994,true,paris,22/04/2010,,http://dummyimage.com/206x100.png/cc0000/ffffff,2,2018/12/15,2018/12/29
759,Jonis,tortue,berger,1994,true,toulouse,24/05/2021,15/02/2021,http://dummyimage.com/135x100.png/cc0000/ffffff,5,2019/07/21,2020/09/28
760,Hana,chat,américain,1994,false,nantes,04/05/2022,14/01/2019,http://dummyimage.com/140x100.png/ff4444/ffffff,1,2018/08/15,2021/02/06
761,Garrik,chien,berger,2011,true,paris,22/11/1998,,http://dummyimage.com/105x100.png/5fa2dd/ffffff,6,2020/10/25,2021/04/08
762,Danya,chien,sphynx,2009,true,toulouse,21/07/2014,,http://dummyimage.com/233x100.png/cc0000/ffffff,11,2022/04/17,2018/04/30
763,Cos,chat,berger australien,2001,true,orthez,26/09/2010,,http://dummyimage.com/173x100.png/dddddd/000000,14,2022/05/25,2018/07/29
764,Derrek,chien,abyssin,2008,true,paris,07/02/2010,,http://dummyimage.com/132x100.png/ff4444/ffffff,1,2019/11/19,2021/05/09
765,Bernice,chat,berger,2008,true,pau,11/01/2021,25/05/2022,http://dummyimage.com/121x100.png/5fa2dd/ffffff,12,2023/01/12,2018/02/10
766,Waneta,chat,autre,1996,true,nantes,23/09/2018,24/01/2023,http://dummyimage.com/228x100.png/dddddd/000000,4,2022/11/09,2021/07/30
767,Port,chien,berger,2008,true,bordeaux,23/11/2000,,http://dummyimage.com/107x100.png/dddddd/000000,20,2021/03/17,2022/04/12
768,Berte,chien,autre,1997,false,nantes,02/02/2021,,http://dummyimage.com/125x100.png/dddddd/000000,17,2021/06/07,2018/04/16
769,Rici,chien,labrador,1993,false,orthez,14/08/2007,,http://dummyimage.com/158x100.png/ff4444/ffffff,9,2022/11/10,2022/06/08
770,Anderea,chat,bichon,2003,true,paris,01/06/2012,,http://dummyimage.com/223x100.png/cc0000/ffffff,19,2019/01/04,2019/01/18
771,Randene,chat,sphynx,2008,false,bordeaux,10/07/2012,,http://dummyimage.com/174x100.png/cc0000/ffffff,9,2021/03/11,2018/05/02
772,Homer,chat,autre,2004,false,nantes,25/08/2005,,http://dummyimage.com/216x100.png/dddddd/000000,13,2020/08/31,2020/07/22
773,Jervis,chien,siamois,2010,false,nantes,01/12/2009,,http://dummyimage.com/115x100.png/dddddd/000000,3,2018/09/07,2019/08/29
774,Marline,chien,abyssin,1993,true,paris,19/12/2016,,http://dummyimage.com/116x100.png/dddddd/000000,1,2018/02/25,2022/10/27
775,Lucais,chien,bichon,2008,false,bordeaux,02/08/2022,,http://dummyimage.com/228x100.png/cc0000/ffffff,12,2021/12/01,2020/12/25
776,Emmerich,chien,berger australien,2013,false,lyon,30/12/2010,,http://dummyimage.com/232x100.png/ff4444/ffffff,18,2019/08/24,2019/02/10
777,Bond,chien,bichon,2009,true,orthez,02/06/2014,,http://dummyimage.com/103x100.png/5fa2dd/ffffff,2,2019/01/09,2018/08/23
778,Laverna,chien,autre,1996,true,bordeaux,18/12/2000,,http://dummyimage.com/172x100.png/5fa2dd/ffffff,3,2021/10/09,2021/01/25
779,Gunar,chien,européen,2010,true,mérignac,14/03/2016,,http://dummyimage.com/115x100.png/5fa2dd/ffffff,6,2020/10/22,2019/10/13
780,Cynthia,chat,bichon,2001,true,pau,05/03/2013,10/02/2021,http://dummyimage.com/125x100.png/cc0000/ffffff,8,2021/08/28,2019/12/27
781,Robbin,chat,sphynx,2006,false,pau,07/10/2017,09/11/2020,http://dummyimage.com/123x100.png/dddddd/000000,9,2021/03/26,2021/11/16
